lecture_number,lecture_title,original_pptx,slide_number,possible_slide_title,visible_text
5,Modern CNN,5  - Modern CNN.pptx,49,Inception V2: Factorizing Large Kernels,"Inception V2: Factorizing Large Kernels
Replace 5×5 with Two 3×3
Original Inception Module
Additional benefits:
Two nonlinearities instead of one
Deeper representation
Better regularization
Key insight: Large receptive fields can be built from smaller kernels more efficiently."
5,Modern CNN,5  - Modern CNN.pptx,50,Inception V2: Asymmetric Factorization,"Inception V2: Asymmetric Factorization
factorize
convolutions of filter size
nxn
to a
combination
of
1xn and nx1
convolutions.
Interpretation:
Separate horizontal and vertical filtering.
Architectural principle:
Spatial filtering can be decomposed without losing receptive field size.
Efficiency comes from structural factorization, not just making networks smaller."
5,Modern CNN,5  - Modern CNN.pptx,51,MobileNet (2017): Accuracy Under Constraint,"MobileNet
(2017): Accuracy Under Constraint
ResNet
solved optimization.
New question: How do we maximize accuracy per FLOP?
Target environments:
Mobile devices
Edge computing
Real-time inference
Low-power hardware
Core idea: Use
depthwise
separable convolution everywhere
51"
5,Modern CNN,5  - Modern CNN.pptx,52,Depthwise Separable Convolution,"Depthwise
Separable Convolution
Standard convolution:
52
Depthwise
separable convolution:
MobileNet
= Efficiency through structural factorization.
Not:
Deeper
Wider
Bigger
But: Smarter convolution."
5,Modern CNN,5  - Modern CNN.pptx,53,DenseNet (2017): Every Layer Connects to All Previous Layers,"DenseNet
(2017): Every Layer Connects to All Previous Layers
53
Concatenate output of a layer to all successive layers
ResNet
:
DenseNet
:
Key difference:
ResNet
→ additive reuse
DenseNet
→ concatenative reuse
[⋅] = channel-wise concatenation
+ = element-wise addition
Same number of channels
Element-wise addition
Features are blended (combined by summation)
Earlier representations are modified, not explicitly preserved
Number of channels increases
Channel-wise concatenation
All previous features are explicitly preserved
Representation grows over depth
ResNet
= refinement
DenseNet
= accumulation"
5,Modern CNN,5  - Modern CNN.pptx,54,DenseNet: Why Concatenation?,"DenseNet
: Why Concatenation?
Each layer receives:
Raw input
Low-level edges
Mid-level textures
High-level parts
All previous representations are preserved.
Benefits:
Strong gradient flow
No feature overwriting
Encourages feature reuse
Improves parameter efficiency
Interpretation:
DenseNet
eliminates redundant relearning.
54"
5,Modern CNN,5  - Modern CNN.pptx,55,DenseNet: Growth Rate Concept,"DenseNet
: Growth Rate Concept
55"
5,Modern CNN,5  - Modern CNN.pptx,56,Why DenseNet Improves Gradient Flow,"Why
DenseNet
Improves Gradient Flow
Because:
Path length from layer
L
to output is 1 via concatenation.
There are short paths from:
Any early layer → output.
This mitigates vanishing gradients even more strongly than
ResNet
.
ResNet
: Gradient flows through addition.
DenseNet
: Gradient flows through direct concatenation paths.
56"
5,Modern CNN,5  - Modern CNN.pptx,57,Why DenseNet Can Use Fewer Parameters,"Why
DenseNet
Can Use Fewer Parameters
Intuition:
In
ResNet
:
Features may be re-learned
Information gets overwritten
In
DenseNet
:
Earlier features are preserved
Later layers reuse instead of recompute
This reduces redundancy.
Even though channel count grows,
each layer has small width (growth rate k).
57"
5,Modern CNN,5  - Modern CNN.pptx,58,DenseNet: Summary,"DenseNet
: Summary
VGG: No explicit
reuse
ResNet
: Additive
reuse
DenseNet
:
Concatenative
reuse
Maximizes feature reuse.
58
DenseNet
contributes:
Direct layer-to-layer connections
Linear feature growth (growth rate k)
Strong gradient flow
Reduced redundancy
Improved parameter efficiency
DenseNet
extends the idea of residual learning into full feature preservation."
5,Modern CNN,5  - Modern CNN.pptx,59,How Should We Scale CNNs?,"How Should We Scale CNNs?
After
MobileNet
, we can make networks:
Deeper
Wider
Higher resolution
But how should we scale?
59
Naive strategies:
Only increase depth
Only increase width
Only increase input resolution
Empirical observation: Unbalanced scaling wastes computation
Depth
= number of layers
Width
= number of channels per layer.
Resolution
= input image size."
5,Modern CNN,5  - Modern CNN.pptx,60,Why Naive Scaling Fails,"Why Naive Scaling Fails
If we increase:
Depth only:
More abstraction
But bottlenecked by narrow layers
Width only:
More capacity
But shallow feature hierarchy
Resolution only:
More spatial detail
But insufficient representational power
Scaling one dimension alone leads to diminishing returns.
60"
5,Modern CNN,5  - Modern CNN.pptx,61,"Compound Scaling: Scaling Depth, Width, and Resolution Together","Compound Scaling: Scaling Depth, Width, and Resolution Together
EfficientNet
proposes:
Scale all dimensions together:
61
Subject to:
Why squared terms?
Depth → linear
Width → quadratic (affects input & output channels)
Resolution → quadratic (affects spatial area)
Balanced growth prevents representational bottlenecks.
Balanced growth prevents representational bottlenecks."
5,Modern CNN,5  - Modern CNN.pptx,62,EfficientNet Backbone: MBConv Blocks with SE and Swish,"EfficientNet
Backbone:
MBConv
Blocks with SE and Swish
62
EfficientNet
is not a new convolution.
It is a carefully engineered combination of expansion, attention, and smooth activation.
MBConv
Blocks
1×1 expansion
Depthwise
convolution
1×1 projection
Residual connection (if shape matches)
Squeeze-and-Excitation (SE) Blocks
Channel attention
Lightweight
Adaptive feature recalibration
Three Core Components:
EfficientNet
= architectural synergy, not a single innovation."
5,Modern CNN,5  - Modern CNN.pptx,63,Swish Activation,"Swish Activation
Swish is non-monotonic and smooth, unlike
ReLU’s
hard threshold, which can improve gradient flow.
For trivial tasks with simple networks, the benefit of richer activation modeling is limited.
63"
5,Modern CNN,5  - Modern CNN.pptx,64,MBConv: Mobile Inverted Bottleneck Convolution,"MBConv
: Mobile Inverted Bottleneck Convolution
64
Why “Inverted”?
Traditional bottleneck (
ResNet
):
Compress → Conv → Expand
MBConv
:
Expand →
Depthwise
→ Compress"
5,Modern CNN,5  - Modern CNN.pptx,65,Squeeze-and-Excitation (SE): Channel Attention Mechanism,"Squeeze-and-Excitation (SE): Channel Attention Mechanism
65
Step 1: Squeeze (Global Context)
Produces one scalar per channel.
Step 2: Excitation (Learn Channel Importance)
Small MLP:
Outputs channel weights in (0,1).
Step 3 — Reweight
Important channels amplified.
Less useful channels suppressed.
Why SE Matters
Adds adaptive feature selection
Minimal computational overhead
Improves accuracy significantly"
5,Modern CNN,5  - Modern CNN.pptx,66,EfficientNet Family,"EfficientNet
Family
EfficientNet-B0 → B7
Same architecture pattern
Scaled using compound coefficient 𝜙
Example trend:
B0 → baseline
B1 → slightly deeper/wider/higher resolution
...
B7 → much larger but balanced
66"
5,Modern CNN,5  - Modern CNN.pptx,67,Modern CNN Design Principles,"Modern CNN Design Principles
From 1998 → Now:
Convolution exploits structure
Depth builds hierarchy
Residual connections enable optimization
BatchNorm
stabilizes training
Global pooling reduces parameters
Factorization reduces computation
Compound scaling balances capacity
67
Modern CNNs are optimized computational systems balancing representation, optimization, and hardware efficiency."
5,Modern CNN,5  - Modern CNN.pptx,68,CNN Evolution,"CNN Evolution
LeNet → Feature Learning
AlexNet
→ Scale
VGG → Depth
ResNet
→ Optimization
MobileNet
→ Efficiency
EfficientNet
→ Scalable Efficiency
Modern networks optimize:
Representation
Optimization
Computation
Deployment
68"
5,Modern CNN,5  - Modern CNN.pptx,69,Modern Objective Function,"Modern Objective Function
Old goal:
Modern goal:
Deep learning moved from pure theory
to
Systems engineering.
69"
6,Segmentation,6  - Segmentation.pptx,1,"Semantic Segmentation
From Classification to Pixel-Level Prediction","Semantic Segmentation
From Classification to Pixel-Level Prediction
Yifeng Zhu
Electrical and Computer Engineering
University of Maine
1"
6,Segmentation,6  - Segmentation.pptx,2,What is Semantic Segmentation?,"What is Semantic Segmentation?
2
Pixel-wise Multi-Class Classification
For each pixel:
Loss:
Input: H × W × 3
Output: H × W × K"
6,Segmentation,6  - Segmentation.pptx,3,Why Sliding Windows Fail?,"Why Sliding Windows Fail?
Problems with Sliding Window
Massive redundant computation
Overlapping regions recomputed
Extremely inefficient in backpropagation
3"
6,Segmentation,6  - Segmentation.pptx,4,Better Approach,"Better Approach
4
Run one network on the whole image and predict all pixels in a single forward pass."
6,Segmentation,6  - Segmentation.pptx,5,Fully Convolutional Inference,"Fully Convolutional Inference
Fully Convolutional Inference
Entire image processed at once
Shared computation
Dense output K × H × W
K x H x W
5"
6,Segmentation,6  - Segmentation.pptx,6,From Image Classification to Semantic Segmentation,"“tabby cat”
6
From Image Classification to Semantic Segmentation
use pooling layers to
downsample
input images"
6,Segmentation,6  - Segmentation.pptx,7,Becoming fully convolutional,"7
Becoming fully convolutional
Turn the FC layers into 1×1 convolutional layers"
6,Segmentation,6  - Segmentation.pptx,8,Becoming fully convolutional,"8
Becoming fully convolutional
Keep a coarse spatial grid in the output."
6,Segmentation,6  - Segmentation.pptx,9,Upsampling output,"9
Upsampling output
Upsample
back toward the input resolution."
6,Segmentation,6  - Segmentation.pptx,10,"End-to-end, pixels-to-pixels network","10
End-to-end, pixels-to-pixels network"
6,Segmentation,6  - Segmentation.pptx,11,"end-to-end, pixels-to-pixels network","conv, pool,
nonlinearity
upsampling
pixelwise
output + loss
end-to-end, pixels-to-pixels network
11"
6,Segmentation,6  - Segmentation.pptx,12,Fully Convolutional Network,"Fully Convolutional Network
H x W x K
12
An
encoder
compresses the image into semantic features.
A
decoder
upsamples those features back to pixel resolution.
The loss is applied directly to the output segmentation map.
This turns segmentation into one trainable network instead of a pipeline of separate stages."
6,Segmentation,6  - Segmentation.pptx,13,Downsampling in CNNs,"Downsampling
in CNNs
padding = 1, strides = 2
Max pooling
13
4×4 → 2×2"
6,Segmentation,6  - Segmentation.pptx,14,"end-to-end, pixels-to-pixels network","end-to-end, pixels-to-pixels network
14"
6,Segmentation,6  - Segmentation.pptx,15,U-NET Architecture,"Input
image
U-NET Architecture
http://deeplearning.net/software/theano/tutorial/conv_arithmetic.html
Output segmentation map
(here 2 classes)
background and foreground
15"
6,Segmentation,6  - Segmentation.pptx,16,U-NET Architecture,"Input
image
U-NET Architecture
http://deeplearning.net/software/theano/tutorial/conv_arithmetic.html
16
Why U-Net works
Contracting path: capture context and semantics.
Skip connections: pass high-resolution detail forward.
Expanding path: recover pixel-level localization.
Typical use
Especially effective when boundaries matter and training data is limited, including biomedical imaging."
6,Segmentation,6  - Segmentation.pptx,17,Downsampling: Reducing Spatial Resolution,"Downsampling
: Reducing Spatial Resolution
Strided
Convolution
Pooling
17
Non-learnable
Aggregation
Learnable
Feature extraction + reduction"
6,Segmentation,6  - Segmentation.pptx,18,Three Ways to Up-sample,"Three Ways to Up-sample
18
Method
How it works
Learnable
Typical Effect
Main Issue
Nearest
Copy pixels
No
Blocky edges
Staircase artifacts
Bilinear
Interpolate neighbors
No
Smooth edges
Blur boundaries
Transposed Conv
Insert zeros + convolve
Yes
Sharp details
Checkerboard artifacts
Goal: Recover spatial resolution after down-sampling
Input: H/2 × W/2 × C → Output: H × W × C
Fixed interpolation methods restore size.
Transposed convolution learns how to restore structure.
Nearest
Copies pixels directly. Fast and simple, but edges can look blocky.
Bilinear
Interpolates neighboring values. Smoother than nearest, but may blur boundaries.
Transposed conv
Inserts zeros and learns how to convolve. Sharp and flexible, but can create checkerboard artifacts."
6,Segmentation,6  - Segmentation.pptx,19,Unpooling Methods: Nearest Neighbor vs. Bed of Nails,"Unpooling
Methods: Nearest Neighbor vs. Bed of Nails
19
Replicate each pixel into a
k×k
block
Dense output
No zeros inserted
Not learnable
Produces blocky edges
Insert zeros between pixels
Sparse output
Creates space for convolution
Not learnable by itself
Used before transposed convolution
Nearest copies values
Bed of nails inserts space for learning"
6,Segmentation,6  - Segmentation.pptx,20,Unpooling Using Pooling Indices,"Unpooling
Using Pooling Indices
20
Use the positions (argmax indices) from the pooling layer to restore spatial structure"
6,Segmentation,6  - Segmentation.pptx,21,Up-Sampling in Practice (PyTorch),"Up-Sampling in Practice (
PyTorch
)
21
import
torch.nn.functional
as F
# Nearest
y =
F.
interpolate
(x,
scale_factor
=2,
mode=
'nearest'
)
# Bilinear
y =
F.
interpolate
(x,
scale_factor
=2,
mode=
'bilinear’
,
align_corners
=False)
Interpolation-Based Up-sampling (Non-Learnable)
Characteristics
No learnable parameters
Fast
Often followed by Conv layer"
6,Segmentation,6  - Segmentation.pptx,22,Up-Sampling in Practice (PyTorch),"Up-Sampling in Practice (
PyTorch
)
22
import
torch.nn
as
nn
upsample
= nn.
ConvTranspose2d
(
in_channels
=64,
out_channels
=32,
kernel_size
=3,
stride=2,
padding=1,
output_padding
=1
)
y =
upsample
(x)
Learnable
Upsampling
Characteristics
Learnable
Integrated into model
May cause checkerboard artifacts
In modern architectures, interpolation + convolution is often preferred over pure transposed convolution."
6,Segmentation,6  - Segmentation.pptx,23,Interpolation-Based Upsampling,"Interpolation-Based
Upsampling
23
Each new pixel is a weighted average of the four surrounding pixels.
Nearest neighbor repeats nearby values and keeps edges crisp but blocky.
Bilinear uses a weighted combination of neighbors and smooths the result.
Bicubic uses a larger neighborhood and can produce smoother curves.
Bilinear rule"
6,Segmentation,6  - Segmentation.pptx,24,Bilinear interpolation Formula,"Bilinear interpolation Formula
24"
6,Segmentation,6  - Segmentation.pptx,25,Overlapping Contributions in Transposed Convolution,"A Conv2DTranspose with 3x3 kernel (not seen explicitly) applied to a 4x4 input to give a 6x6 output.
25
In transposed convolution,
each input pixel contributes to
multiple output locations
.
When those contributions overlap,
we
sum them
.
Each input pixel generates a weighted footprint. Overlapping footprints are summed.
Overlapping Contributions in Transposed Convolution"
6,Segmentation,6  - Segmentation.pptx,26,A Conv2DTranspose with 3x3 kernel (seen explicitly) applied to a 4x4 input to give a 6x6 output.,"A Conv2DTranspose with 3x3 kernel (seen explicitly) applied to a 4x4 input to give a 6x6 output.
26
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
Inputs
Kernel
1
1
1
1
1
1
1
1
1
Outputs
Simple Example Transposed Convolution (Stride = 1)
Each input pixel writes a weighted footprint into the output.
When footprints overlap, their contributions are summed.
This is why transposed convolution can both enlarge and learn structure."
6,Segmentation,6  - Segmentation.pptx,27,A Conv2DTranspose with 3x3 kernel (seen explicitly) applied to a 4x4 input to give a 6x6 output.,"A Conv2DTranspose with 3x3 kernel (seen explicitly) applied to a 4x4 input to give a 6x6 output.
27
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
Inputs
Kernel
1
1,
1
1,
1
1
1
1,
1
1,
1
1
1
1,
1
1,
1
1
Outputs
Simple Example Transposed Convolution (Stride = 1)
Each input pixel writes a weighted footprint into the output.
When footprints overlap, their contributions are summed.
This is why transposed convolution can both enlarge and learn structure."
